stop_id_raw,stop_name,mode,Headway_Min,Freq_Class
10704,GREENMOUNT AVE & 25TH ST nb,localbus,11.3,Moderate Frequency
1624,GREENMOUNT AVE & 27TH ST nb,localbus,11.3,Moderate Frequency
1626,GREENMOUNT AVE & EXETER HALL AVE nb,localbus,11.3,Moderate Frequency
1627,GREENMOUNT AVE & 30TH ST opp nb,localbus,11.3,Moderate Frequency
1629,GREENMOUNT AVE & 32ND ST nb,localbus,11.3,Moderate Frequency
1631,GREENMOUNT AVE & GORSUCH AVE nb,localbus,11.3,Moderate Frequency
12850,GREENMOUNT AVE & 35TH ST nb,localbus,11.3,Moderate Frequency
1634,GREENMOUNT AVE & 36TH ST nb,localbus,11.3,Moderate Frequency
1638,GREENMOUNT AVE & 39TH ST nb,localbus,11.3,Moderate Frequency
1640,GREENMOUNT AVE & ROSE HILL TER nb,localbus,11.3,Moderate Frequency
1643,YORK RD & 43RD ST nb,localbus,11.6,Moderate Frequency
1644,YORK RD & NORTHWAY opp nb,localbus,11.3,Moderate Frequency
1645,YORK RD & COLD SPRING LN nb,localbus,11.3,Moderate Frequency
1646,YORK RD & RADNOR AVE opp nb,localbus,11.6,Moderate Frequency
1648,YORK RD & WINSTON AVE fs nb,localbus,11.6,Moderate Frequency
14042,YORK RD & BEAUMONT AVE nb ns,localbus,11.6,Moderate Frequency
1651,YORK RD & GLENWOOD AVE nb,localbus,11.5,Moderate Frequency
1652,YORK RD & WOODBOURNE AVE nb,localbus,11.6,Moderate Frequency
1654,YORK RD & BENNINGHAUS RD nb,localbus,11.5,Moderate Frequency
1655,YORK RD & LORTZ LN opp nb,localbus,11.5,Moderate Frequency
1656,YORK RD & ORKNEY RD nb,localbus,47.0,Infrequent
10708,YORK RD & BELVEDERE AVE nb,localbus,11.5,Moderate Frequency
1658,YORK RD & NORTHERN PKWY fs nb,localbus,11.7,Moderate Frequency
8687,YORK RD & LAKE AVE nb,localbus,11.7,Moderate Frequency
10710,YORK RD & WALKER AVE nb,localbus,11.7,Moderate Frequency
10381,THE ALAMEDA & SHERWOOD AVE sb,localbus,20.5,Low Frequency
5815,THE ALAMEDA & GLENEAGLE RD sb,localbus,20.5,Low Frequency
5816,THE ALAMEDA & RAMBLEWOOD RD sb,localbus,20.5,Low Frequency
5817,THE ALAMEDA & WALTERS AVE sb,localbus,20.5,Low Frequency
12338,5600 THE ALAMEDA sb,localbus,20.5,Low Frequency
5818,THE ALAMEDA & NORTHWOOD DR sb,localbus,20.5,Low Frequency
5810,THE ALAMEDA & WOODBOURNE AVE sb,localbus,20.5,Low Frequency
5821,THE ALAMEDA & GLENWOOD AVE sb,localbus,20.5,Low Frequency
5820,THE ALAMEDA & BEAUMONT AVE sb,localbus,20.5,Low Frequency
5822,THE ALAMEDA & RADNOR AVE sb,localbus,20.5,Low Frequency
5823,THE ALAMEDA & COLDSPRING LN fs sb,localbus,20.1,Low Frequency
5824,THE ALAMEDA & 43RD ST fs sb,localbus,20.1,Low Frequency
10382,THE ALAMEDA & ARGONNE AVE sb,localbus,20.1,Low Frequency
5827,ARGONNE DR & 41ST ST wb,localbus,20.1,Low Frequency
5828,ARGONNE DR & ELKADER RD wb,localbus,20.1,Low Frequency
5829,ARGONNE DR & LOWNDES AVE wb,localbus,20.1,Low Frequency
5830,ELLERSLIE AVE & PARKWYRTH AVE sb,localbus,20.1,Low Frequency
5831,ELLERSLIE AVE & CHESTNUT HILL AVE sb,localbus,20.1,Low Frequency
5832,ELLERSLIE AVE & MCKEWIN AVE sb,localbus,20.1,Low Frequency
11331,36TH ST & ELLERSLIE AVE fs eb,localbus,20.1,Low Frequency
11333,36TH ST & EDNOR RD eb,localbus,20.1,Low Frequency
11334,36TH ST & LOCH RAVEN BLVD eb,localbus,20.5,Low Frequency
11335,36TH ST & THE ALAMEDA,localbus,20.1,Low Frequency
470,THE ALAMEDA & 33RD ST sb,localbus,7.3,High Frequency
5835,KIRK AVE & 29TH ST sb,localbus,9.5,High Frequency
5836,KIRK AVE & ABBOTSON ST opp sb,localbus,9.6,High Frequency
5837,KIRK AVE & GORSUCH AVE fs sb,localbus,9.6,High Frequency
5838,KIRK AVE & MONTPELIER ST sb,localbus,9.7,High Frequency
5840,KIRK AVE & EXETER HALL AVE sb,localbus,19.8,Moderate Frequency
5841,KIRK AVE & 25TH ST sb,localbus,9.6,High Frequency
12332,GUILFORD AVE & NORTH AVE fs sb,localbus,19.8,Moderate Frequency
5848,GUILFORD AVE & FEDERAL ST sb,localbus,19.8,Moderate Frequency
5851,GUILFORD AVE & PRESTON ST sb,localbus,19.8,Moderate Frequency
4064,PRESTON ST & SAINT PAUL ST wb,localbus,7.4,High Frequency
4065,PRESTON ST & CHARLES ST wb,localbus,7.3,High Frequency
11511,PRESTON ST & MARYLAND AVE wb,localbus,7.4,High Frequency
4902,HOWARD ST & PRESTON ST sb,localbus,4.7,High Frequency
1864,EUTAW ST & PRESTON ST fs sb,localbus,3.2,High Frequency
11340,36TH ST & LOCH RAVEN BLVD wb,localbus,21.3,Low Frequency
11341,36TH ST & EDNOR RD wb,localbus,20.9,Low Frequency
11343,36TH ST & ELKADER RD wb,localbus,20.9,Low Frequency
5884,ELLERSLIE AVE & MCKEWIN AVE nb,localbus,20.9,Low Frequency
5885,ELLERSLIE AVE & CHESTNUT HILL AVE mid nb,localbus,20.9,Low Frequency
5886,ELLERSLIE & FRANCISCAN SISTERS ENTRANCE nb,localbus,20.9,Low Frequency
5887,ARGONNE DR & LOWNDES AVE opp eb,localbus,20.9,Low Frequency
5888,ARGONNE DR & WILSBY AVE eb,localbus,20.9,Low Frequency
5889,ARGONNE DR & N HILL RD eb,localbus,20.9,Low Frequency
5891,THE ALAMEDA & ARGONNE DR fs nb,localbus,20.9,Low Frequency
5893,THE ALAMEDA & 43RD ST nb,localbus,20.9,Low Frequency
5894,THE ALAMEDA & COLDSPRING LN nb,localbus,20.9,Low Frequency
5896,THE ALAMEDA & LINWORTH AVE nb,localbus,20.9,Low Frequency
5898,THE ALAMEDA & WINSTON AVE nb,localbus,20.9,Low Frequency
5899,THE ALAMEDA & BEAUMONT AVE nb,localbus,20.9,Low Frequency
5900,THE ALAMEDA & GLENWOOD AVE nb,localbus,20.9,Low Frequency
5902,THE ALAMEDA & WOODBOURE AVE nb,localbus,20.9,Low Frequency
5903,THE ALAMEDA & NORTHWOOD DR fs nb,localbus,20.9,Low Frequency
5904,THE ALAMEDA & MESSIAH CHURCH nb,localbus,20.9,Low Frequency
5908,THE ALAMEDA & BELVEDERE AVE nb,localbus,20.9,Low Frequency
5909,THE ALAMEDA & RAMBLEWOOD RD nb,localbus,21.3,Low Frequency
5910,THE ALAMEDA & GLENEAGLE RD nb,localbus,21.3,Low Frequency
5814,THE ALAMEDA & SHERWOOD AVE nb,localbus,21.3,Low Frequency
593,LOCH RAVEN BLVD & MERIDENE DR nb,localbus,9.4,High Frequency
8997,LOCH RAVEN BLVD & WALKER AVE nb,localbus,9.4,High Frequency
595,LOCH RAVEN BLVD & KIRKWOOD APARTMENTS nb,localbus,9.8,High Frequency
4013,MLK BLVD & LINDEN AVE ns,localbus,6.5,High Frequency
4014,MLK BLVD & CHASE ST nb fs,localbus,7.6,High Frequency
11837,BIDDLE ST & MARYLAND AVE eb,localbus,7.6,High Frequency
4016,BIDDLE ST & CHARLES ST eb,localbus,7.5,High Frequency
4017,BIDDLE ST & SAINT PAUL ST eb,localbus,7.6,High Frequency
5866,GUILFORD AVE & PRESTON STnb,localbus,21.7,Low Frequency
5867,GUILFORD AVE & OLIVER ST nb,localbus,21.7,Low Frequency
5868,GUILFORD AVE & FEDERAL ST nb,localbus,21.7,Low Frequency
2637,NORTH AVE & GUILFORD AVE fs eb,localbus,5.7,High Frequency
5875,KIRK AVE & 25TH ST nb,localbus,10.1,Moderate Frequency
5876,KIRK AVE & EXETER HALL AVE nb,localbus,10.1,Moderate Frequency
5878,KIRK AVE & MONTPELIER ST nb,localbus,10.1,Moderate Frequency
5879,KIRK AVE & GORSUCH AVE nb,localbus,10.1,Moderate Frequency
5881,KIRK AVE & 29TH ST nb,localbus,10.1,Moderate Frequency
558,THE ALAMEDA & 33RD ST fs nb,localbus,7.7,High Frequency
561,THE ALAMEDA & 35TH ST nb,localbus,7.6,High Frequency
6281,PLYMOUTH & PINEWOOD,localbus,1.5,High Frequency
3625,HARFORD RD & HOMESTEAD ST sb,localbus,15.7,Moderate Frequency
3627,HARFORD RD & 25TH ST sb,localbus,15.7,Moderate Frequency
3630,20TH ST & CURTAIN AVE fs wb,localbus,15.9,Moderate Frequency
3633,AISQUITH ST & NORTH AVE sb,localbus,16.6,Moderate Frequency
3636,AISQUITH ST & FEDERAL ST fs sb,localbus,16.2,Moderate Frequency
3638,AISQUITH ST & PRESTON ST sb,localbus,16.2,Moderate Frequency
12286,AISQUITH ST & BIDDLE ST,localbus,16.6,Moderate Frequency
3204,ENSOR ST & EAGER ST fs sb,localbus,16.6,Moderate Frequency
3205,ENSOR ST & MADISON ST sb,localbus,16.4,Moderate Frequency
1003,ENSOR ST & MONUMENT ST sb,localbus,14.7,Moderate Frequency
1004,HILLEN ST & COLVIN ST sb,localbus,6.9,High Frequency
1006,HILLEN ST & HIGH ST sb,localbus,6.9,High Frequency
13624,HILLEN ST & THE FALLSWAY sb,localbus,7.2,High Frequency
3641,GUILFORD AVE & SARATOGA ST fs sb,localbus,2.7,High Frequency
8420,GUILFORD AVE & FAYETTE ST fs sb,localbus,5.7,High Frequency
3645,SOUTH ST & WATER ST sb,localbus,5.6,High Frequency
1338,Lombard St & Calvert St,localbus,3.6,High Frequency
1339,Lombard St & Light St,localbus,3.6,High Frequency
3661,Lombard St & Charles St,localbus,3.1,High Frequency
1341,Lombard St & Hopkins Pl,localbus,3.1,High Frequency
1342,Lombard St & Howard St,localbus,3.0,High Frequency
14162,EUTAW ST & REDWOOD nb - Nearside at LR Shuttle Stop,localbus,10.9,Moderate Frequency
7198,EUTAW ST & LEXINGTON ST fs nb,localbus,8.2,High Frequency
1013,EUTAW ST & SARATOGA ST fs nb,localbus,7.8,High Frequency
7200,EUTAW ST & FRANKLIN ST fs nb,localbus,11.2,Moderate Frequency
1017,EUTAW ST & CENTRE ST nb,localbus,11.2,Moderate Frequency
7201,EUTAW ST & MADISON ST nb,localbus,11.4,Moderate Frequency
12651,EUTAW ST & MLK BLVD nb,localbus,11.4,Moderate Frequency
5232,EUTAW ST & PRESTON ST nb,localbus,15.7,Moderate Frequency
5233,EUTAW ST & 29TH DIVISION ST nb,localbus,6.8,High Frequency
5234,EUTAW ST & DOLPHIN ST nb,localbus,8.2,High Frequency
3598,HARFORD RD & AILSA AVE sb,localbus,16.0,Moderate Frequency
3602,HARFORD & MORAVIA sb,localbus,14.2,Moderate Frequency
6284,DUE PLYMOUTH,localbus,2.0,High Frequency
3576,HARFORD RD & WESTFIELD AVE sb,localbus,14.6,Moderate Frequency
3578,HARFORD & CHRISTOPHER sb,localbus,16.0,Moderate Frequency
3590,HARFORD RD & OLD HARFORD RD sb,localbus,14.4,Moderate Frequency
3591,HARFORD & WHITE sb,localbus,16.2,Moderate Frequency
3593,HARFORD RD & HAMILTON AVE sb,localbus,14.4,Moderate Frequency
3595,HARFORD RD & ECHODALE AVE sb,localbus,14.0,Moderate Frequency
3554,HARFORD RD & NORTHERN PKY sb,localbus,31.9,Infrequent
3610,HARFORD RD & CHESTERFIELD AVE sb,localbus,16.4,Moderate Frequency
3549,HARFORD RD & ALVARADO SQ sb,localbus,32.0,Infrequent
3552,HARFORD RD & KILDAIRE DR sb,localbus,37.1,Infrequent
14266,DUNBAR HIGH SCHOOL,localbus,3.1,High Frequency
3444,HARFORD RD & ECHODALE AVE nb,localbus,14.5,Moderate Frequency
12313,HARFORD RD & NORTHERN PKWY nb,localbus,20.0,Moderate Frequency
3439,HARFORD RD & AILSA AVE nb,localbus,16.6,Moderate Frequency
3446,HARFORD RD & HAMILTON AVE fs nb,localbus,14.5,Moderate Frequency
3448,HARFORD RD & WHITE AVE nb,localbus,16.6,Moderate Frequency
3450,HARFORD RD & GLENMORE AVE nb,localbus,15.1,Moderate Frequency
10472,HARFORD & CHRISTOPHER nb,localbus,16.8,Moderate Frequency
3467,HARFORD RD & WESTFIELD AVE nb,localbus,14.5,Moderate Frequency
5193,EUTAW ST & MADISON AVE sb,localbus,14.9,Moderate Frequency
805,EUTAW ST & DRUID HILL AVE fs sb,localbus,11.2,Moderate Frequency
806,EUTAW ST & GEORGE ST mid sb,localbus,11.2,Moderate Frequency
1870,EUTAW ST & MULBERRY ST sb,localbus,11.2,Moderate Frequency
809,EUTAW ST & SARATOGA ST sb,localbus,11.1,Moderate Frequency
1872,EUTAW & LEXINGTON op sb,localbus,8.6,High Frequency
1873,EUTAW ST & FAYETTE ST sb,localbus,14.9,Moderate Frequency
1876,EUTAW ST & REDWOOD ST sb,localbus,11.3,Moderate Frequency
1265,Pratt St & Howard St,localbus,3.1,High Frequency
1266,Pratt St & Sharp St,localbus,3.3,High Frequency
1267,Pratt St & Light St,localbus,3.3,High Frequency
1268,Pratt St & Calvert St,localbus,4.0,High Frequency
3393,GAY ST & LOMBARD ST nb,localbus,5.9,High Frequency
3395,GAY ST & FAYETTE ST nb,localbus,3.0,High Frequency
816,GAY ST & LEXINGTON ST fs nb,localbus,2.6,High Frequency
820,GAY ST & EXETER ST eb,localbus,6.9,High Frequency
821,ENSOR ST & FORREST ST fs nb,localbus,13.9,Moderate Frequency
10818,ENSOR ST & MONUMENT ST fs nb,localbus,15.5,Moderate Frequency
3052,ENSOR ST & MADISON ST fs nb,localbus,17.1,Moderate Frequency
3053,ENSOR ST & EAGER ST mb nb,localbus,17.3,Moderate Frequency
3399,HARFORD AVE & BIDDLE ST fs nb,localbus,17.3,Moderate Frequency
3400,HARFORD AVE & PRESTON ST fs nb,localbus,17.1,Moderate Frequency
3402,HARFORD AVE & FEDERAL ST fs nb,localbus,17.3,Moderate Frequency
14037,HARFORD AVE & NORTH AVE nb ns,localbus,17.1,Moderate Frequency
3406,HARFORD RD & NORTH AVE fs nb,localbus,16.8,Moderate Frequency
3411,HARFORD RD & 25TH ST nb,localbus,16.8,Moderate Frequency
3413,HARFORD RD & HOMESTEAD ST nb,localbus,16.8,Moderate Frequency
3425,HARFORD & KENTUCKY nb,localbus,17.1,Moderate Frequency
3485,HARFORD RD & CHESLEY AVE nb,localbus,36.9,Infrequent
3488,HARFORD RD & HARVIEW AVE nb,localbus,30.9,Infrequent
14267,DUE DUNBAR,localbus,1.3,High Frequency
5723,PULASKI HWY & I-95 ENTRANCE wb,localbus,19.6,Moderate Frequency
5724,6700 PULASKI HWY,localbus,19.6,Moderate Frequency
5725,PULASKI HWY & NORTH POINT BLVD opp wb,localbus,19.6,Moderate Frequency
5726,PULASKI HWY & HARBOR TUNNEL wb,localbus,19.6,Moderate Frequency
5727,PULASKI HWY & MAPLETON AVE opp wb,localbus,14.9,Moderate Frequency
10979,MONUMENT ST & NEWKIRK ST opp fs wb,localbus,19.6,Moderate Frequency
10980,MONUMENT ST & KRESSON ST wb,localbus,19.6,Moderate Frequency
10983,MONUMENT ST & DEAN ST wb,localbus,19.6,Moderate Frequency
10984,MONUMENT ST & HIGHLAND AVE wb,localbus,19.6,Moderate Frequency
10985,MADISON ST & ELLWOOD AVE wb,localbus,19.6,Moderate Frequency
5729,MADISON ST & LINWOOD AVE fs wb,localbus,19.6,Moderate Frequency
10986,MADISON ST & LAKEWOOD AVE wb,localbus,19.6,Moderate Frequency
10988,MADISON ST & MILTON AVE wb,localbus,19.6,Moderate Frequency
